lat,lon,usda_zone,sunshine_1,sunshine_2,sunshine_3,sunshine_4,sunshine_5,sunshine_6,sunshine_7,sunshine_8,sunshine_9,sunshine_10,sunshine_11,sunshine_12
66.84782608695652,29.89185185185185,4.5,0.21022525571297826,1.8911918340920504,5.136187466490866,7.385274088501352,8.083978298123101,8.41825685387059,6.4776777594260295,4.297130720061791,2.508930882658812,1.0545554796681755,0.28073116716784535,0.0
66.84782608695652,29.643333333333327,4.5,0.1939910868977306,1.8409203975868418,5.09358751432108,7.34085211568153,8.085183378398314,8.4402094689652,6.487248209364004,4.32447130615379,2.4955542923946545,1.0182367876224412,0.2588493265237364,0.0
66.84782608695652,29.39481481481481,4.5,0.18121111856024866,1.7902384812043566,5.0508302086927035,7.29635762622189,8.086258647512826,8.462057634298295,6.496554872413026,4.351408816944181,2.4819259736992354,0.9818781849261063,0.23833496788483996,0.0
66.84782608695652,29.14629629629629,4.5,0.17050338379430033,1.75258632026236,5.025765551111039,7.273259232795878,8.098085526012754,8.496130963022926,6.514216603659604,4.379133892733102,2.4689623397437606,0.9477051026502155,0.2180486017490608,0.0
66.84782608695652,28.897777777777772,4.5,0.16808565849620852,1.7360172404028744,5.0308209680611915,7.281254499609916,8.105708686425176,8.53709570536073,6.548883869015786,4.423250310253943,2.4660305781047627,0.9320492428922387,0.20870303768196324,0.0
66.84782608695652,28.649259259259257,4.5,0.16704936251348795,1.719396637654229,5.035691931790441,7.2891207113869845,8.11302354533092,8.57790604370325,6.583338578820952,4.467015924486351,2.4628463275256496,0.9163534724836621,0.19867396911900537,0.0
66.84782608695652,28.400740740740734,4.0,0.16359534123267597,1.7085214757604363,5.041035830081342,7.301892243664413,8.140358530496448,8.618457528288962,6.603839834223389,4.492134369218195,2.4686185897409523,0.9202874752084781,0.1925195905753126,0.0
66.84782608695652,28.152222222222218,4.0,0.16290453697651364,1.6995445703945418,5.046406828134557,7.317069116011797,8.177613251859208,8.658977223816821,6.617316946186158,4.507790417964762,2.4786968530976305,0.9339563782787464,0.1886446640493013,0.0
66.84782608695652,27.9037037037037,4.0,0.16152292846418864,1.693286455502096,5.053673935363782,7.332264424793033,8.20879281090096,8.69628168320753,6.627969794391602,4.520490193966113,2.4872632248490367,0.9475860303785917,0.18545347852589603,0.0
66.84782608695652,27.65518518518518,4.0,0.18017482257752812,1.7388897479257999,5.120863862181819,7.4094651479070235,8.287408613343457,8.705548193571731,6.603281739648419,4.495860782957547,2.5019220330440253,0.9905407751467687,0.20004145112421742,0.0
66.84782608695652,27.406666666666663,4.0,0.1891554571045932,1.767206046513788,5.166412443328411,7.466378419209713,8.358220601508219,8.720593500524245,6.583075881960469,4.473662601361843,2.5193528960183,1.031190597382791,0.20938701519131495,0.0
66.84782608695652,27.158148148148147,4.5,0.20124480038286657,1.7954708222126154,5.211012532794054,7.523848470814749,8.442603264765054,8.742734579318986,6.572323841164552,4.459546834603548,2.5440899675699677,1.0781585064968082,0.22146754326883708,0.0
66.84782608695652,26.909629629629624,4.5,0.21057074743953613,1.8247617976046315,5.25405919394906,7.582910201209052,8.554304686792326,8.779936859595168,6.580580806800103,4.461873519990058,2.583691945216538,1.138160046672375,0.23970244989005202,0.0
66.84782608695652,26.661111111111108,4.5,0.21920589024004336,1.8529754762233004,5.296605820780102,7.641453253264304,8.665793002164106,8.81670998759033,6.588771280699183,4.4640596517411355,2.62297374863483,1.1978037103528956,0.2572536155086609,0.0
66.84782608695652,26.412592592592585,4.5,0.21920589024004336,1.8531802903529364,5.299712677401378,7.66656982164937,8.71339259127541,8.868051586670209,6.63814630015708,4.5061467535504285,2.6647751178922903,1.2467981569651332,0.2615845270409067,0.0
66.84782608695652,26.16407407407407,4.5,0.22542330774245917,1.8685183563895973,5.325778277816854,7.7174678991337835,8.768664019984397,8.913682508571464,6.691822571944732,4.554092967236681,2.696521039058745,1.2895540081604868,0.2702461135986525,0.0
66.84782608695652,25.915555555555553,4.5,0.2316405460479212,1.883497465438142,5.351843004046447,7.768348769279934,8.8240176624285,8.958988727953217,6.745136954281427,4.601602419212835,2.728152123387978,1.332111295623105,0.2793636851626333,0.0
66.84782608695652,25.66703703703703,4.5,0.24994712763165622,1.93381999902351,5.4235358623378085,7.867019334162964,8.868456349776627,9.023288909402245,6.834464787130725,4.682433537188695,2.7794590928337217,1.3886953626510392,0.302157259312465,0.0
66.84782608695652,25.418518518518514,4.5,0.26790839668578675,1.9836298585712853,5.495122069951681,7.965800517649108,8.912847439699163,9.08741879232706,6.923529923119539,4.762985871094278,2.830490758073677,1.4451211064369247,0.3244950849628085,0.0
66.84782608695652,25.169999999999998,4.5,0.2831062695183139,2.022359316286629,5.54825333943056,8.038132793130444,8.958932565268903,9.12622869067182,6.9867919052437,4.823631860781883,2.876231563204031,1.499162106389456,0.3438697175928644,0.0
66.84782608695652,24.921481481481475,4.5,0.2755072435035734,2.007944829973839,5.52887526100517,8.020864000088599,8.953002358744016,9.134023821786815,7.017929658424578,4.8678005503159,2.924743662604817,1.5417985554730989,0.3479726366219929,0.0
66.84782608695652,24.67296296296296,4.5,0.2661812964469039,1.993376626611571,5.509261152391896,8.003446486480337,8.946974793848598,9.141666819553517,7.048822155200441,4.911688132579056,2.9730040335743424,1.5841572792029814,0.3518475631480042,0.0
66.84782608695652,24.424444444444443,4.5,0.25927325388527955,1.983937718479242,5.49467448678058,7.973055868917864,8.945622594257918,9.136914355404466,7.0611656375578,4.941722469750094,3.0269902757189673,1.6264361816316641,0.35936942369690905,0.0
66.84782608695652,24.17592592592592,4.5,0.2509834236143764,1.9771665037402015,5.482774194381752,7.935964222197799,8.946568052211722,9.125903988152317,7.064120704731129,4.964725640348719,3.0839310947682645,1.6688344861720585,0.36962648476298415,0.0
